Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Target
5233004,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.764379313,1744334.667,3020813.813,5232470,145,5233004,2616502.0,3699537.424,5232470,534,0,0.0,0.0,0,0,0,0,0,0,104,40,0.573284484,0.191094828,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
30832,2,2,90,146,45,45,45.0,0.0,73,73,73.0,0.0,7654.385054,129.7353399,10277.33333,17717.72506,30736,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,64.86766995,64.86766995,45,73,56.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,70.25,45.0,73.0,40,0,0,0,0,0,0,2,90,2,146,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
60360676,16,13,4453,3887,4126,0,278.3125,1027.645446,1538,0,299.0,575.4895018,138.1694267,0.480445249,2155738.429,4160125.053,10200000,41,60400000,4024045.067,5067664.629,10200000,170,60300000,5025833.583,5226640.027,10200000,188,0,0,0,0,520,424,0.265073241,0.215372008,0,4126,278.0,828.3365966,686141.5172,0,0,0,1,0,0,0,0,0,287.5862069,278.3125,299.0,520,0,0,0,0,0,0,16,4453,13,3887,29200,143,3,32,87961.5,92049.13575,275856,50336,9972109.833,379395.865,10200000,9222164,0
76,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26315.78947,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13157.89474,13157.89474,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
117965946,52,86,1166,131770,610,0,22.42307692,90.54331563,4194,0,1532.209302,777.6160419,1126.901487,1.16982913,861065.2993,7075390.586,58900000,0,118000000,2313057.765,11500000.0,58900000,12,118000000,1387403.729,8972007.597,59000000,1,0,0,0,0,1672,2760,0.440805179,0.729023951,0,4194,956.3741007,957.8254756,917429.6416,0,0,0,1,0,0,0,0,1,963.3043478,22.42307692,1532.209302,1672,0,0,0,0,0,0,52,1166,86,131770,29200,123,7,32,186967.5,162544.7571,301904,72031,58800000.0,210415.8862,58900000,58600000,0
5117880,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.78157362,1705960.0,2954036.92,5116988,108,5117880,2558940.0,3617626.175,5116988,892,0,0.0,0.0,0,0,0,0,0,0,104,40,0.586180215,0.195393405,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
118815581,872,1503,17785,2536068,1649,0,20.3956422,117.5489663,4290,0,1687.337325,689.5229897,21494.26008,19.98896088,50048.68618,1698024.215,58800000,0,119000000,136412.837,2804097.75,58800000,1,119000000,78947.30626,2139492.368,59000000,1,0,0,0,0,17452,30072,7.339104793,12.64985608,0,4290,1074.853956,975.6390649,951871.585,0,0,0,1,0,0,0,0,1,1075.306526,20.3956422,1687.337325,17452,0,0,0,0,0,0,872,17785,1503,2536068,8192,748,871,20,775569.5,761960.5897,1314357,236782,58500000.0,365251.7652,58800000,58300000,0
77,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12987.01299,12987.01299,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
1767602,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.697214644,883801.0,1193573.619,1727785,39817,1767602,883801.0,1193573.619,1727785,39817,0,0.0,0.0,0,0,0,0,0,0,96,0,1.697214644,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,4,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
167,2,2,88,200,44,44,44.0,0.0,100,100,100.0,0.0,1724550.898,23952.09581,55.66666667,56.29683236,115,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,11976.0479,11976.0479,44,100,66.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,83.0,44.0,100.0,40,0,0,0,0,0,0,2,88,2,200,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
5009673,4,4,536,1840,536,0,134.0,268.0,1840,0,460.0,920.0,474.2824532,1.596910617,715667.5714,1891177.443,5004454,48,5219,1739.666667,2216.452421,4249,49,5009544,1669848.0,2888460.886,5005155,889,0,0,0,0,136,136,0.798455308,0.798455308,0,1840,264.0,617.0121555,380704.0,0,0,0,1,0,0,0,0,1,297.0,134.0,460.0,136,0,0,0,0,0,0,4,536,4,1840,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
61771,2,2,62,200,31,31,31.0,0.0,100,100,100.0,0.0,4241.472536,64.75530589,20590.33333,35620.21029,61721,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,80,32.37765294,32.37765294,31,100,58.6,37.79285647,1428.3,0,0,0,0,0,0,0,0,1,73.25,31.0,100.0,64,0,0,0,0,0,0,2,62,2,200,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
23556,1,1,46,74,46,46,46.0,0.0,74,74,74.0,0.0,5094.243505,84.90405841,23556.0,0.0,23556,23556,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,42.45202921,42.45202921,46,74,55.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,83.0,46.0,74.0,20,0,0,0,0,0,0,1,46,1,74,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
95901098,11,10,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.218975595,4795054.9,4982984.507,10000000,36263,95900000,9590109.8,1447708.562,10000000,5469859,90400000,10000000.0,97.68628927,10000000,10000000,0,0,0,0,352,320,0.114701502,0.104274093,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,352,0,0,0,0,0,0,11,0,10,0,287,374,0,32,36325.0,66.80943047,36462,36263,10000000.0,67.08224637,10000000,10000000,0
47311,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,2451.861089,42.27346706,47311.0,0.0,47311,47311,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,21.13673353,21.13673353,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,20,0,0,0,0,0,0,1,50,1,66,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
116663545,16,14,657,254,573,0,41.0625,141.8578954,248,0,18.14285714,66.176753,7.808780369,0.257149738,4022880.862,4837795.272,10000000,97,117000000,7777569.667,4012759.327,10100000,38854,112000000,8596950.385,3534520.491,10100000,2352,0,0,0,0,332,424,0.137146527,0.120003211,0,573,29.38709677,110.0910767,12120.04516,0,0,0,1,0,0,0,0,0,30.36666667,41.0625,18.14285714,332,0,0,0,0,0,0,16,657,14,254,8192,949,15,20,163027.4545,411947.8776,1405097,38637,9997007.455,17647.25845,10000000,9945790,0
1986,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,9063.444109,1510.574018,993.0,1400.071427,1983,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,20,1007.049345,503.5246727,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,0,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
36,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,333333.3333,55555.55556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27777.77778,27777.77778,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,288,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
48771,2,2,70,206,35,35,35.0,0.0,103,103,103.0,0.0,5659.100695,82.0159521,16257.0,28154.48589,48767,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,41.00797605,41.00797605,35,103,62.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,77.75,35.0,103.0,64,0,0,0,0,0,0,2,70,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
13,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,76923.07692,76923.07692,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,360,406,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
23538,1,1,44,140,44,44,44.0,0.0,140,140,140.0,0.0,7817.146741,84.96898632,23538.0,0.0,23538,23538,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.48449316,42.48449316,44,140,76.0,55.42562584,3072.0,0,0,0,0,0,0,0,0,1,114.0,44.0,140.0,20,0,0,0,0,0,0,1,44,1,140,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18867.92453,18867.92453,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1176,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
34541,4,4,220,444,55,55,55.0,0.0,111,111,111.0,0.0,19223.53146,231.6088127,4934.428571,11547.10396,30972,3,34369,11456.33333,19798.79689,34318,3,3521,1173.666667,1987.938715,3469,4,0,0,0,0,128,104,115.8044064,115.8044064,55,111,79.88888889,29.51459149,871.1111111,0,0,0,0,0,0,0,0,1,89.875,55.0,111.0,128,0,0,0,0,0,0,4,220,4,444,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,0
163291,9,8,549,4668,188,0,61.0,80.02812006,1460,0,583.5,659.8631893,31949.09701,104.1086159,10205.6875,11890.73114,33083,3,163291,20411.375,16223.80069,47585,3,115820,16545.71429,20946.56924,46219,47,0,0,0,0,192,172,55.11632607,48.99228984,0,1460,289.8333333,505.5211929,255551.6765,0,0,0,1,0,0,0,0,0,306.8823529,61.0,583.5,192,0,0,0,0,0,0,9,549,8,4668,8192,980,8,20,0.0,0.0,0,0,0.0,0.0,0,0,0
5418193,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.73825351,1806064.333,3127451.29,5417334,85,5418193,2709096.5,3830026.203,5417334,859,0,0.0,0.0,0,0,0,0,0,0,104,40,0.553690132,0.184563377,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5881217,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.68013134,1960405.667,3394737.615,5880311,128,5881217,2940608.5,4157367.145,5880311,906,0,0.0,0.0,0,0,0,0,0,0,104,40,0.510098505,0.170032835,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5248191,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.762167383,1749397.0,3029247.761,5247271,128,5248191,2624095.5,3709730.369,5247271,920,0,0.0,0.0,0,0,0,0,0,0,104,40,0.571625537,0.190541846,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5812829,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.688133093,1937609.667,3355263.311,5811934,125,5812829,2906414.5,4109025.083,5811934,895,0,0.0,0.0,0,0,0,0,0,0,104,40,0.51609982,0.172033273,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
22985489,19,12,3396,9242,1063,0,178.7368421,332.4706908,1534,0,770.1666667,638.8116572,549.8251527,1.348676985,766182.9667,2224247.146,10000000,3,23000000,1276971.611,2787950.699,10000000,3,17100000,1550275.818,3177741.423,10000000,49,0,0,0,0,616,392,0.826608475,0.52206851,0,1534,394.9375,545.1308181,297167.6089,0,0,0,1,0,0,0,0,0,407.6774194,178.7368421,770.1666667,616,0,0,0,0,0,0,19,3396,12,9242,29200,16384,7,32,3537900.0,4955098.852,7041684,34116,7954843.0,2906143.817,10000000,5899889,0
51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,57,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
205,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1580487.805,19512.19512,68.33333333,76.84616668,153,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,9756.097561,9756.097561,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
5931253,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.674393758,1977084.333,3423639.771,5930363,98,5931253,2965626.5,4192770.567,5930363,890,0,0.0,0.0,0,0,0,0,0,0,104,40,0.505795318,0.168598439,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
277,2,2,98,328,49,49,49.0,0.0,164,164,164.0,0.0,1537906.137,14440.43321,92.33333333,116.9800553,225,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,7220.216606,7220.216606,49,164,95.0,62.98809411,3967.5,0,0,0,0,0,0,0,0,1,118.75,49.0,164.0,40,0,0,0,0,0,0,2,98,2,328,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
141,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,85106.38298,14184.39716,141.0,0.0,141,141,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7092.198582,7092.198582,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
68064242,212,106,48783,183584,585,0,230.1084906,251.6957324,1869,0,1731.924528,359.3167245,3413.936498,4.672056731,214713.6972,446166.0968,4821803,3,68100000,322565.2986,514390.6268,4821803,3,68100000,648229.5143,572309.7305,4822860,60,0,0,0,0,6792,3400,3.114704488,1.557352244,0,1869,728.4231975,766.5181054,587550.0059,0,0,0,1,0,0,0,0,0,730.7138365,230.1084906,1731.924528,6792,0,0,0,0,0,0,212,48783,106,183584,29200,1149,101,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5078583,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.787621272,1692861.0,2931367.84,5077713,95,5078583,2539291.5,3589870.112,5077713,870,0,0.0,0.0,0,0,0,0,0,0,104,40,0.590715954,0.196905318,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
87462,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22.8670737,87462.0,0.0,87462,87462,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.43353685,11.43353685,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,304,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
5829529,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.686161781,1943176.333,3365093.846,5828852,112,5829529,2914764.5,4121142.064,5828852,677,0,0.0,0.0,0,0,0,0,0,0,104,40,0.514621336,0.171540445,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
179545,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,239.4942772,16.70890306,89772.5,126953.2444,179542,3,179545,89772.5,126953.2444,179542,3,0,0.0,0.0,0,0,0,0,0,0,60,0,16.70890306,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,256,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
117645268,15,12,574,4276,188,0,38.26666667,62.2626541,1418,0,356.3333333,562.8635122,41.22562754,0.229503494,4524818.0,15900000.0,58600000,3,118000000,8403233.429,21200000.0,58700000,3,118000000,10700000.0,23600000.0,58600000,4,0,0,0,0,488,392,0.127501941,0.102001553,0,1418,173.2142857,396.5031743,157214.7672,0,0,0,1,0,0,0,0,0,179.6296296,38.26666667,356.3333333,488,0,0,0,0,0,0,15,574,12,4276,29200,349,6,32,345766.5,437555.5549,655165,36368,58500000.0,170622.745,58600000,58300000,0
184,2,2,84,212,42,42,42.0,0.0,106,106,106.0,0.0,1608695.652,21739.13043,61.33333333,65.37838583,132,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,10869.56522,10869.56522,42,106,67.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,84.5,42.0,106.0,64,0,0,0,0,0,0,2,84,2,212,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
289,2,2,58,190,29,29,29.0,0.0,95,95,95.0,0.0,858131.4879,13840.83045,96.33333333,165.122177,287,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,6920.415225,6920.415225,29,95,55.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,69.25,29.0,95.0,64,0,0,0,0,0,0,2,58,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
5492460,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.728271121,1830820.0,3170477.442,5491772,121,5492460,2746230.0,3882782.732,5491772,688,0,0.0,0.0,0,0,0,0,0,0,104,40,0.546203341,0.18206778,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
65059,1,1,40,116,40,40,40.0,0.0,116,116,116.0,0.0,2397.823514,30.7413271,65059.0,0.0,65059,65059,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,15.37066355,15.37066355,40,116,65.33333333,43.87862046,1925.333333,0,0,0,0,0,0,0,0,1,98.0,40.0,116.0,32,0,0,0,0,0,0,1,40,1,116,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
147,2,2,90,146,45,45,45.0,0.0,73,73,73.0,0.0,1605442.177,27210.88435,49.0,77.94228634,139,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,13605.44218,13605.44218,45,73,56.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,70.25,45.0,73.0,64,0,0,0,0,0,0,2,90,2,146,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
5959897,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.671152538,1986632.333,3440199.904,5959033,142,5959897,2979948.5,4213061.703,5959033,864,0,0.0,0.0,0,0,0,0,0,0,104,40,0.503364404,0.167788135,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
60415837,17,13,1579,5190,628,0,92.88235294,206.9293002,1627,0,399.2307692,633.6647581,112.0401593,0.496558543,2083304.724,4082046.526,10200000,40,60400000,3775989.812,4984801.915,10200000,107,60300000,5027571.667,5209052.23,10200000,234,0,0,0,0,552,424,0.281383174,0.215175369,0,1627,218.3548387,456.2204546,208137.1032,0,0,0,1,0,0,0,0,0,225.6333333,92.88235294,399.2307692,552,0,0,0,0,0,0,17,1579,13,5190,29200,119,4,32,139924.6667,135103.7308,415704,84741,9929349.5,403353.7994,10200000,9123192,0
75,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13333.33333,13333.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
4,3,0,92,0,55,6,30.66666667,24.50170062,0,0,0.0,0.0,23000000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,1,0,0,0,60,0,750000.0,0.0,6,55,36.75,23.41473895,548.25,0,1,0,0,1,0,0,0,0,49.0,30.66666667,0.0,60,0,0,0,0,0,0,3,92,0,0,119,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
78123084,36,45,1073,74803,326,0,29.80555556,67.89564238,4380,0,1662.288889,1089.99724,971.2366194,1.036825428,976538.55,6849956.434,58300000,1,58500000,1672463.8,9854199.381,58300000,3,78100000,1775028.25,9218987.595,58400000,1,0,0,0,0,732,912,0.460811301,0.576014127,0,4380,925.3170732,1147.215081,1316102.441,0,0,0,1,0,0,0,0,1,936.7407407,29.80555556,1662.288889,732,0,0,0,0,0,0,36,1073,45,74803,8192,32,35,20,115635.0,65345.15186,161841,69429,38900000.0,27400000.0,58300000,19600000,0
5846876,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.684126019,1948958.667,3375079.696,5846165,135,5846876,2923438.0,4133360.163,5846165,711,0,0.0,0.0,0,0,0,0,0,0,104,40,0.513094514,0.171031505,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5357988,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.746548891,1785996.0,3092623.497,5357050,166,5357988,2678994.0,3787343.116,5357050,938,0,0.0,0.0,0,0,0,0,0,0,104,40,0.559911668,0.186637223,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
92,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21739.13043,92.0,0.0,92,92,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10869.56522,10869.56522,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
31098,1,1,49,221,49,49,49.0,0.0,221,221,221.0,0.0,8682.230369,64.31281754,31098.0,0.0,31098,31098,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.15640877,32.15640877,49,221,106.3333333,99.3042463,9861.333333,0,0,0,0,0,0,0,0,1,159.5,49.0,221.0,20,0,0,0,0,0,0,1,49,1,221,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
5409446,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.739447256,1803148.667,3122375.227,5408557,98,5409446,2704723.0,3823798.713,5408557,889,0,0.0,0.0,0,0,0,0,0,0,104,40,0.554585442,0.184861814,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
202,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,970297.0297,19801.9802,67.33333333,31.75426481,104,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,40,40,9900.990099,9900.990099,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
